user_id,n_features,max_weight,mean_weight
3009844,30,0.4585,0.163
3010109,14,0.5936,0.2408
3010223,9,0.5629,0.3109
3011164,35,0.3093,0.1584
3011722,19,0.3431,0.2147
3011902,2,0.747,0.7059
3011960,27,0.4261,0.1783
3012068,4,0.6773,0.4866
3013206,7,0.5042,0.3523
3013369,105,0.4836,0.0752
3013417,10,0.3887,0.3052
3013585,4,0.6703,0.4858
3013612,85,0.4977,0.0808
3013767,38,0.3858,0.1519
3014094,18,0.4531,0.2183
3014348,46,0.4928,0.1043
3014981,13,0.4031,0.2663
3015239,28,0.3859,0.1708
3015673,109,0.4852,0.078
3015835,20,0.3906,0.2129
3015945,19,0.291,0.224
3016107,7,0.441,0.3716
3016184,20,0.4365,0.2081
3016195,10,0.6456,0.2644
3017007,4,0.7584,0.4476
3017037,206,0.2372,0.0626
3017047,15,0.4839,0.2417
3017222,3,0.6852,0.5607
3017362,59,0.3662,0.114
3017839,5,0.6856,0.4235
3017889,43,0.2994,0.1414
3017901,127,0.3022,0.0774
3017954,14,0.376,0.2585
3019473,25,0.3771,0.1874
3019539,4,0.5355,0.4996
3020205,55,0.27,0.1257
3020427,27,0.2919,0.1845
3020483,7,0.4643,0.3701
3020509,44,0.2764,0.1427
3020595,77,0.5236,0.0948
3020636,151,0.3147,0.0657
3020644,5,0.5959,0.4367
3020694,15,0.7043,0.2101
3020797,23,0.4904,0.1898
3020944,1,1.0,1.0
3021149,32,0.7448,0.125
3021408,4,0.6493,0.4666
3021648,59,0.5214,0.1101
3023333,21,0.4107,0.2048
3023737,61,0.5331,0.0988
3023791,54,0.2557,0.1283
3023925,137,0.2393,0.0791
3024538,4,0.6834,0.4847
3024618,3,0.6469,0.573
3024825,3,0.6445,0.574
3024834,3,0.6719,0.5612
3025155,5,0.5889,0.4349
3025211,1,1.0,1.0
3025255,8,0.5886,0.3327
3025687,59,0.2788,0.1232
3026054,3,0.6513,0.574
3026110,7,0.5295,0.3627
3026126,19,0.4238,0.2105
3026166,215,0.5375,0.0522
3026172,10,0.3935,0.309
3026428,7,0.5037,0.3638
3026975,14,0.4601,0.2554
3027316,22,0.2974,0.2064
3027786,55,0.4046,0.1053
3027868,84,0.2598,0.1018
3027938,15,0.3907,0.2453
3027946,60,0.3231,0.1176
3028254,75,0.4175,0.1011
3028639,81,0.1949,0.1056
3029224,39,0.4467,0.1446
3029377,3,0.6214,0.5763
3029679,79,0.3318,0.0988
3029694,45,0.3348,0.1381
3029936,18,0.497,0.202
3030214,65,0.5644,0.0777
3030285,42,0.398,0.1403
3030898,29,0.3063,0.1759
3031100,32,0.4236,0.164
3031301,28,0.3896,0.1745
3031472,18,0.3268,0.2275
3031706,33,0.2916,0.1679
3031881,39,0.2444,0.1546
3031980,28,0.7594,0.124
3032145,16,0.437,0.2362
3032511,2,0.8812,0.677
3032892,14,0.4215,0.2547
3033347,5,0.7569,0.4014
3033685,26,0.6733,0.1502
3033697,43,0.6537,0.1116
3034084,31,0.3739,0.1698
3034364,5,0.5386,0.4347
3034924,13,0.5239,0.2629
3035460,35,0.5159,0.1472
3035663,39,0.294,0.1534
3035664,21,0.309,0.2126
3035741,15,0.466,0.2453
3036027,3,0.8451,0.5281
3036193,44,0.3107,0.1412
3036507,4,0.6475,0.4813
3036935,211,0.3228,0.0518
3037030,1,1.0,1.0
3037107,11,0.5102,0.2914
3037851,19,0.355,0.2212
3038161,68,0.3844,0.1028
3039351,21,0.3941,0.2014
3039932,84,0.411,0.0937
3040024,2,0.7571,0.7052
3041357,25,0.3944,0.1858
3041496,41,0.4469,0.1359
3042524,32,0.5006,0.1474
3042697,24,0.3954,0.1853
3042833,20,0.4743,0.2045
3044162,77,0.5531,0.0898
3044187,37,0.416,0.1515
3044436,53,0.4533,0.1248
3045176,19,0.4,0.213
3045744,52,0.2763,0.1312
3046071,2,0.7221,0.7069
3046680,11,0.4508,0.2812
3047016,88,0.273,0.0977
3047051,42,0.2444,0.1462
3047318,7,0.5905,0.3622
3047538,194,0.5129,0.055
3047960,2,0.9014,0.6672
3048223,48,0.2182,0.139
3048333,41,0.3957,0.1464
3048714,37,0.4224,0.1438
3048793,12,0.4042,0.2787
3048859,41,0.3308,0.1471
3049275,17,0.402,0.2274
3049357,6,0.5412,0.395
3049378,59,0.3934,0.1156
3049671,17,0.3167,0.2369
3049674,5,0.6542,0.4288
3050229,4,0.6296,0.4936
3050246,10,0.4886,0.3032
3050813,55,0.6339,0.0946
3050917,7,0.526,0.3666
3051112,54,0.2139,0.1302
3051208,24,0.6733,0.1712
3051408,4,0.6297,0.4751
3051840,3,0.6273,0.576
3051873,6,0.5366,0.4007
3051970,1,1.0,1.0
3052722,6,0.4925,0.3989
3053375,28,0.3893,0.1788
3053470,13,0.489,0.254
3053574,6,0.5377,0.3961
3054119,2,0.8585,0.6857
3054294,10,0.634,0.2949
3054515,23,0.3222,0.1993
3054691,32,0.5495,0.1446
3055006,8,0.4524,0.3423
3055051,13,0.4789,0.2627
3055240,15,0.6188,0.2174
3055510,7,0.4958,0.3684
3056082,139,0.5626,0.0515
3056327,7,0.5378,0.3598
3056361,36,0.4847,0.1493
3056398,26,0.3674,0.1851
3056577,92,0.409,0.0847
3057104,169,0.3869,0.0632
3057257,71,0.6222,0.0889
3057340,33,0.3488,0.1593
3057928,1,1.0,1.0
3057965,10,0.4365,0.3027
3058042,27,0.3952,0.1803
3058158,76,0.3548,0.0981
3058596,57,0.3198,0.1213
3058645,160,0.3808,0.0649
3059323,2,0.7388,0.7064
3059508,80,0.509,0.0828
3060839,6,0.5722,0.3988
3060985,22,0.5467,0.1869
3061218,24,0.6477,0.1725
3061593,61,0.3181,0.1201
3062126,66,0.4509,0.1071
3062136,95,0.2374,0.0955
3062272,4,0.8663,0.432
3063329,34,0.3396,0.1606
3063785,8,0.5014,0.3403
3064059,52,0.5223,0.1072
3064091,8,0.4512,0.3488
3064298,20,0.3598,0.2172
3064301,57,0.6075,0.1025
3064318,12,0.4259,0.2698
3064537,27,0.4475,0.1738
3064552,199,0.4771,0.0543
3064562,42,0.2486,0.1449
3064662,16,0.4232,0.2445
3065548,8,0.4144,0.3474
3065905,6,0.6536,0.3806
3065979,33,0.2898,0.1647
3066718,24,0.3084,0.1946
3067064,47,0.4007,0.1301
3067087,54,0.6364,0.1042
3067403,9,0.4424,0.3267
3067593,89,0.4607,0.0797
3068183,36,0.5606,0.1375
3068186,19,0.3354,0.2222
3068196,14,0.4864,0.2546
3068501,38,0.245,0.1556
3068630,155,0.2391,0.0703
3068980,25,0.5832,0.1755
3069362,16,0.4329,0.2374
3069521,25,0.479,0.1823
3069739,24,0.5131,0.1871
3070010,16,0.6238,0.2242
3070192,75,0.2967,0.1039
3070655,20,0.464,0.2056
3070692,28,0.5145,0.1667
3070744,84,0.3647,0.0892
3071173,39,0.3697,0.1499
3071501,5,0.5852,0.4392
3071560,8,0.4526,0.3396
3071618,6,0.5642,0.39
3071638,39,0.3729,0.1485
3071997,7,0.6521,0.3525
3072699,16,0.38,0.2414
3072811,37,0.2723,0.1567
3073054,7,0.7339,0.3341
3073812,14,0.4329,0.2535
3073934,62,0.6631,0.0871
3073991,109,0.3301,0.0816
3074365,13,0.5202,0.2601
3074648,15,0.6808,0.2216
3075006,4,0.5673,0.4982
3075019,7,0.6152,0.3466
3075027,61,0.3465,0.1093
3075144,13,0.4016,0.259
3075460,10,0.656,0.2874
3075489,17,0.3777,0.2298
3075702,32,0.2529,0.1714
3076181,4,0.6997,0.4842
3076231,6,0.5917,0.3881
3076434,39,0.4295,0.1474
3077858,79,0.403,0.0979
3077949,80,0.2737,0.0986
3078179,12,0.3974,0.2827
3078729,10,0.5168,0.2956
3079038,29,0.3562,0.1763
3079189,132,0.5055,0.0555
3080287,2,0.7404,0.7063
3080524,18,0.4739,0.2201
3080814,23,0.295,0.1966
3081389,5,0.5744,0.4314
3081521,15,0.4037,0.2498
3081687,6,0.6849,0.3784
3082103,49,0.5228,0.1038
3082298,44,0.4917,0.1359
3082544,32,0.5267,0.1503
3083130,28,0.4327,0.1726
3083265,81,0.3455,0.099
3083318,40,0.2592,0.1533
3083772,18,0.4184,0.2197
3083863,6,0.5139,0.3976
3084416,136,0.3263,0.0716
3084602,45,0.3403,0.1402
3084604,48,0.247,0.1379
3084609,10,0.4934,0.299
3084660,62,0.3565,0.1135
3084775,18,0.3589,0.2285
3084913,19,0.402,0.2187
3085314,8,0.5262,0.3382
3085498,46,0.4654,0.1234
3085617,9,0.4187,0.3222
3085954,2,0.8488,0.6888
3086988,139,0.3077,0.0737
3087175,8,0.3937,0.3528
3087423,64,0.3133,0.1168
3087539,9,0.5205,0.3122
3087562,8,0.5013,0.3377
3088331,68,0.2276,0.1134
3088527,34,0.4007,0.1627
3088659,15,0.346,0.2479
3088761,43,0.2629,0.1435
3088822,3,0.827,0.5394
3089024,41,0.3369,0.1427
3089106,12,0.375,0.2828
3089116,50,0.3163,0.1309
3089175,1,1.0,1.0
3089377,11,0.4194,0.2912
3089884,19,0.4194,0.2198
3089900,100,0.3641,0.0784
3090130,18,0.4707,0.2249
3090228,58,0.3547,0.1201
3090267,16,0.5979,0.2157
3090459,9,0.5122,0.3146
3090672,58,0.3777,0.1155
3090787,10,0.4979,0.3057
3091210,17,0.7532,0.1647
3091416,28,0.5101,0.1676
3091974,29,0.3538,0.1711
3091985,3,0.6938,0.5544
3092151,26,0.3315,0.1851
3092336,8,0.519,0.3317
3092693,23,0.5118,0.1888
3092795,119,0.2541,0.0851
3093022,5,0.6308,0.4236
3093059,170,0.2896,0.0614
3093541,8,0.4528,0.3466
3093643,1,1.0,1.0
3093774,10,0.772,0.2356
3093838,18,0.4029,0.2242
3093931,42,0.5938,0.1264
3094014,6,0.5412,0.3906
3094049,164,0.3822,0.0664
3094153,59,0.4078,0.1169
3094416,70,0.4586,0.0963
3094533,3,0.6952,0.5458
3094802,25,0.423,0.1831
3094925,55,0.4885,0.1082
3094973,35,0.2806,0.1576
3094974,17,0.3828,0.2341
3096099,25,0.8019,0.141
3096323,69,0.5901,0.0896
3096332,1,1.0,1.0
3096566,36,0.4791,0.1523
3096982,1,1.0,1.0
3097046,46,0.5332,0.1308
3097111,57,0.6238,0.0773
3097189,30,0.3807,0.1692
3097371,16,0.5102,0.2287
3098387,91,0.2717,0.0954
3098561,91,0.3056,0.0958
3098736,11,0.5342,0.2764
3098859,43,0.5359,0.1194
3098900,153,0.2529,0.0701
3099057,34,0.6493,0.1331
3099381,39,0.2585,0.1523
3100167,142,0.3258,0.0696
3100638,1,1.0,1.0
3100811,39,0.2478,0.1521
3101072,15,0.4593,0.2474
3101355,41,0.4141,0.1459
3101373,8,0.4955,0.3417
3102246,61,0.6109,0.1033
3102946,2,0.7529,0.7055
3103089,95,0.3424,0.0876
3103269,44,0.4313,0.1303
3103361,40,0.263,0.1497
3103394,82,0.3711,0.0934
3103591,15,0.5558,0.217
3103834,38,0.2636,0.1526
3103870,22,0.3618,0.1992
3104028,17,0.4714,0.2283
3104069,61,0.4183,0.1085
3104414,17,0.3685,0.2306
3104454,39,0.2887,0.149
3104593,23,0.3283,0.1984
3104833,30,0.392,0.1696
3104915,18,0.6166,0.2017
3105350,8,0.5237,0.3455
3105485,9,0.536,0.3203
3105605,3,0.6078,0.5764
3105852,27,0.3187,0.1841
3106194,52,0.5337,0.1146
3106466,51,0.4923,0.1218
3106513,13,0.4074,0.2668
3106715,51,0.5333,0.116
3107045,3,0.6444,0.574
3107974,26,0.3912,0.1807
3108130,225,0.2502,0.058
3108203,10,0.5439,0.2995
3108236,31,0.6139,0.1472
3108350,74,0.4066,0.1004
3108444,97,0.3468,0.0886
3108596,13,0.4331,0.2616
3108913,3,0.7432,0.5566
3109041,1,1.0,1.0
3109765,28,0.5316,0.1566
3110042,91,0.3542,0.0936
3110084,107,0.5639,0.0703
3110191,78,0.3019,0.1026
3111336,3,0.7497,0.5605
3111693,1,1.0,1.0
3112312,55,0.3386,0.1197
3112547,10,0.4842,0.2976
3112716,1,1.0,1.0
3113157,5,0.5656,0.4395
3113162,7,0.5911,0.3558
3113353,14,0.6967,0.2201
3113392,9,0.4954,0.3132
3113516,11,0.4757,0.2885
3114316,34,0.4073,0.1573
3114549,9,0.4964,0.324
3114686,8,0.6074,0.3314
3114803,74,0.4596,0.0928
3115164,85,0.4848,0.0817
3115690,5,0.6859,0.4217
3116034,6,0.5695,0.3863
3116039,13,0.482,0.2638
3116154,2,0.9044,0.6655
3116293,73,0.516,0.098
3116302,5,0.7343,0.4091
3116356,19,0.3417,0.2229
3116721,1,1.0,1.0
3116787,25,0.7783,0.148
3116959,1,1.0,1.0
3117066,12,0.4086,0.2819
3117942,9,0.5085,0.3258
3117993,4,0.6921,0.4663
3118427,11,0.5262,0.2836
3120004,25,0.5263,0.1744
3120295,51,0.5505,0.1207
3120555,127,0.3089,0.0802
3120611,14,0.3978,0.2611
3120627,8,0.4267,0.3405
3120659,1,1.0,1.0
3121135,127,0.2934,0.0781
3121877,42,0.4109,0.1341
3122478,11,0.415,0.2892
3122517,42,0.5678,0.1258
3122995,16,0.5303,0.2311
3123004,32,0.3199,0.1663
3123589,20,0.3817,0.2108
3123656,26,0.3595,0.1814
3123704,54,0.4041,0.115
3123997,18,0.3805,0.2218
3124403,58,0.4915,0.0944
3124606,3,0.7858,0.5535
3124729,107,0.3797,0.0806
3125168,22,0.3865,0.1988
3125602,36,0.4555,0.1417
3125855,97,0.277,0.0903
3125901,7,0.4232,0.37
3125957,47,0.5817,0.1194
3126043,33,0.4266,0.1519
3126100,26,0.3395,0.1844
3126422,7,0.4292,0.3753
3126483,25,0.6592,0.1145
3127300,2,0.8451,0.6898
3127371,28,0.411,0.1704
3127965,16,0.4224,0.239
3128284,227,0.3692,0.0502
3128762,3,0.6697,0.5724
3128844,10,0.5739,0.2951
3128859,2,0.8073,0.6987
3128909,88,0.5667,0.0832
3128947,5,0.7407,0.3995
3129267,50,0.5285,0.1239
3129337,10,0.4423,0.3091
3129516,31,0.2764,0.1743
3129777,74,0.341,0.101
3129908,14,0.3555,0.2589
3130037,47,0.3612,0.126
3130311,2,0.8088,0.6984
3130606,53,0.4063,0.1227
3130665,10,0.3882,0.3124
3131402,19,0.4713,0.2133
3131466,40,0.4392,0.1358
3131518,18,0.4955,0.2088
3131520,62,0.4265,0.1068
3131540,21,0.3254,0.2081
3131855,63,0.2878,0.1161
3131949,10,0.5617,0.2926
3131996,26,0.2754,0.1871
3132029,30,0.2896,0.1765
3132118,13,0.3878,0.2645
3132417,3,0.7485,0.5617
3133103,8,0.4903,0.3352
3133372,31,0.3328,0.1691
3133395,180,0.3124,0.0595
3133598,25,0.2656,0.1933
3134017,212,0.2648,0.06
3134244,107,0.3803,0.0808
3134542,58,0.5699,0.0856
3134786,103,0.4712,0.078
3135435,8,0.5802,0.3357
3135566,8,0.7915,0.294
3135641,39,0.4821,0.1413
3135874,81,0.3324,0.0949
3136315,25,0.487,0.1854
3136560,4,0.705,0.4668
3136772,4,0.5476,0.4975
3136874,49,0.2383,0.1382
3136963,50,0.4431,0.1209
3137133,58,0.3273,0.1198
3137457,31,0.419,0.1657
3137670,11,0.427,0.2928
3137930,76,0.4351,0.0978
3138410,51,0.3383,0.1273
3138457,9,0.4491,0.3227
3138813,14,0.4308,0.2528
3138912,11,0.562,0.282
3138992,11,0.5537,0.2728
3139142,42,0.4486,0.1354
3139191,152,0.3354,0.0665
3139193,17,0.5032,0.2246
3139725,50,0.3036,0.1323
3140059,7,0.5652,0.3502
3140332,9,0.5095,0.3149
3140839,14,0.4527,0.258
3141434,1,1.0,1.0
3141546,16,0.3847,0.2387
3141646,39,0.4061,0.145
3142062,52,0.5862,0.1176
3142291,5,0.6145,0.4309
3142408,20,0.4145,0.2041
3142710,63,0.2734,0.1164
3143053,26,0.3749,0.1832
3143102,49,0.5643,0.0968
3143271,27,0.4427,0.1709
3143400,24,0.345,0.1895
3143540,4,0.6209,0.4934
3143638,6,0.6476,0.3738
3143944,51,0.3171,0.127
3144077,3,0.7924,0.5454
3144351,41,0.4414,0.1394
3144442,86,0.296,0.096
3144466,15,0.7149,0.2109
3145116,13,0.4512,0.2593
3145138,165,0.3728,0.0611
3145184,51,0.3573,0.1236
3145207,43,0.2537,0.1476
3145223,38,0.4334,0.1435
3145687,39,0.555,0.1281
3145904,15,0.4915,0.2377
3145974,8,0.4201,0.3483
3146103,97,0.4331,0.0813
3146362,45,0.4582,0.1228
3146370,5,0.614,0.4372
3146667,30,0.3904,0.1634
3147138,13,0.328,0.2753
3147663,1,1.0,1.0
3147867,2,0.8678,0.6823
3148013,25,0.2945,0.1929
3148323,33,0.3136,0.1648
3148403,44,0.3353,0.1383
3148713,67,0.4726,0.1023
3148994,43,0.3609,0.1423
3149203,16,0.44,0.2348
3149812,17,0.7112,0.1982
3150158,20,0.3381,0.2151
3150237,1,1.0,1.0
3150926,21,0.3804,0.2069
3151135,52,0.4892,0.1181
3151694,18,0.3925,0.2261
3152107,49,0.6634,0.1095
3152182,35,0.2598,0.1644
3152854,31,0.5753,0.1253
3153196,26,0.7113,0.1465
3153520,6,0.7169,0.3705
3153601,16,0.5701,0.2273
3153713,4,0.5502,0.4986
3153910,17,0.7561,0.1952
3153925,2,0.7938,0.701
3153944,50,0.2886,0.1364
3153988,9,0.4413,0.3191
3154703,11,0.3841,0.2979
3155351,9,0.5331,0.3184
3155558,23,0.3273,0.1996
3156887,14,0.4189,0.2551
3156888,7,0.5563,0.3651
3157004,22,0.3313,0.2032
3157284,5,0.5438,0.4396
3157617,18,0.4268,0.2148
3157807,12,0.3655,0.2794
3157844,10,0.4497,0.3027
3157858,5,0.5423,0.4364
3157948,5,0.626,0.4334
3158947,8,0.5134,0.3436
3159127,3,0.7214,0.5453
3159145,60,0.488,0.1019
3159298,0,0.0,0.0
3159327,16,0.4939,0.2344
3159375,5,0.493,0.4441
3159625,42,0.4717,0.1309
3160112,6,0.6103,0.395
3161268,45,0.5643,0.1188
3161688,33,0.3836,0.1642
3161696,10,0.4463,0.3005
3161842,65,0.3216,0.1133
3161994,106,0.2647,0.0909
3161999,4,0.637,0.4743
3162947,406,0.2334,0.0403
3163123,7,0.5443,0.3543
3163828,32,0.7225,0.1301
3163907,29,0.3978,0.1727
3164310,33,0.2946,0.1669
3164348,95,0.6126,0.0657
3164429,55,0.4523,0.1203
3164574,88,0.4943,0.093
3164673,19,0.628,0.1998
3164907,103,0.2523,0.088
3164929,1,1.0,1.0
3165522,5,0.5364,0.443
3165547,2,0.8733,0.6802
3165871,24,0.4489,0.1793
3165918,19,0.7972,0.1722
3165967,41,0.2702,0.1494
3166014,16,0.4297,0.236
3166356,1,1.0,1.0
3166761,25,0.3928,0.176
3166913,5,0.8508,0.3801
3167147,10,0.4857,0.3026
3167269,13,0.3674,0.2721
3168008,55,0.3325,0.1197
3168054,3,0.6522,0.5741
3168598,17,0.4027,0.2298
3168623,25,0.3677,0.1866
3168629,26,0.4134,0.1805
3169110,42,0.3627,0.1434
3169581,22,0.3238,0.1979
3170015,9,0.4254,0.3183
3170838,43,0.2862,0.1437
3171260,93,0.4001,0.0906
3171537,88,0.2278,0.1007
3171869,38,0.5214,0.1353
3172330,46,0.3598,0.1381
3172440,20,0.3374,0.2106
3172513,17,0.3649,0.2343
3172643,1,1.0,1.0
3173175,1,1.0,1.0
3173409,49,0.422,0.1279
3174199,1,1.0,1.0
3174311,37,0.3952,0.1544
3174394,97,0.3831,0.0885
3174647,64,0.3717,0.1095
3176357,18,0.4681,0.2242
3177231,15,0.6339,0.2262
3177429,6,0.4937,0.406
3177630,1,1.0,1.0
3177669,8,0.8908,0.2552
3178422,20,0.3808,0.2136
3179199,47,0.317,0.134
3179348,59,0.3295,0.1187
3179753,33,0.4084,0.1635
3179779,41,0.3299,0.1468
3179784,24,0.3139,0.197
3181002,8,0.475,0.3419
3181145,15,0.5358,0.2363
3181465,9,0.4736,0.3199
3181640,65,0.3599,0.1096
3181763,16,0.4386,0.2329
3181804,2,0.8164,0.6969
3182353,4,0.6682,0.4888
3182770,2,0.8248,0.6951
3183243,30,0.398,0.1694
3183291,73,0.2631,0.1065
3183367,11,0.419,0.2856
3184056,17,0.39,0.2297
3184145,9,0.6346,0.3015
3184461,4,0.6398,0.4908
3184854,5,0.6211,0.4319
3184954,34,0.315,0.1615
3185574,1,1.0,1.0
3185854,135,0.3126,0.0765
3186170,11,0.4213,0.2958
3186306,16,0.8216,0.1865
3187229,123,0.2588,0.0813
3187235,27,0.3402,0.1812
3187245,13,0.4236,0.2613
3187258,13,0.3954,0.2678
3187674,49,0.2951,0.1348
3187786,157,0.4093,0.0578
3188675,13,0.3674,0.2702
3188807,13,0.3537,0.2734
3188828,5,0.529,0.4414
3190124,9,0.5124,0.3156
3190607,37,0.2773,0.1552
3190772,8,0.819,0.29
3190909,11,0.5363,0.2831
3190913,11,0.594,0.272
3190993,13,0.3829,0.2649
3191001,13,0.4175,0.2609
3191160,1,1.0,1.0
3191189,1,1.0,1.0
3191219,74,0.3665,0.1068
3191944,51,0.4838,0.1211
3192579,8,0.4467,0.3452
3192592,70,0.2889,0.1107
3193108,180,0.3786,0.0603
3193972,123,0.3179,0.0772
3194203,17,0.4739,0.2275
3194256,56,0.315,0.1232
3194438,10,0.4864,0.3059
3194782,162,0.2593,0.0668
3195108,24,0.4794,0.1756
3196435,34,0.4112,0.1567
3197079,45,0.2555,0.1411
3197689,42,0.3544,0.1397
3198206,73,0.4746,0.0988
3198507,23,0.3991,0.1965
3198610,4,0.68,0.4859
3198766,13,0.4558,0.2612
3199361,4,0.6772,0.4717
3199496,25,0.2924,0.1937
3199840,29,0.6604,0.1517
3200465,114,0.5134,0.074
3201056,41,0.4526,0.1386
3202059,35,0.3108,0.1606
3203311,78,0.2575,0.1041
3203506,38,0.2705,0.1568
3203582,75,0.355,0.101
3203672,24,0.3765,0.1956
3203714,37,0.2837,0.1567
3203754,65,0.5033,0.1048
3203995,29,0.3833,0.1674
3204050,7,0.5229,0.3618
3204168,25,0.3199,0.1944
3204935,45,0.4405,0.1355
3204970,7,0.5112,0.3631
3205068,15,0.5357,0.2384
3205596,107,0.4476,0.0718
3205775,1,1.0,1.0
3205933,2,0.8343,0.6928
3206231,4,0.5866,0.4943
3206236,34,0.39,0.158
3206362,36,0.5343,0.1378
3206608,11,0.5919,0.2729
3206789,32,0.384,0.1665
3207258,13,0.7894,0.2139
3207552,2,0.921,0.6553
3207672,29,0.3876,0.1719
3208183,14,0.6697,0.2251
3208441,40,0.4291,0.1358
3208607,63,0.286,0.1138
3208652,112,0.3721,0.0817
3209410,14,0.4321,0.2586
3209539,2,0.9173,0.6577
3209742,17,0.5701,0.2116
3209806,42,0.3245,0.144
3209863,36,0.4995,0.1497
3209949,44,0.3783,0.1309
3209964,28,0.7413,0.1481
3210089,1,1.0,1.0
3210237,56,0.3684,0.1173
3210268,17,0.3848,0.2273
3210614,96,0.5204,0.0749
3210862,51,0.364,0.124
3210881,26,0.5333,0.176
3210971,1,1.0,1.0
3211107,48,0.3819,0.1298
3211505,14,0.459,0.2544
3211615,25,0.4495,0.1803
3211949,101,0.3623,0.0874
3213464,39,0.3673,0.1451
3214125,33,0.5962,0.1344
3214198,300,0.3132,0.0488
3214221,48,0.4087,0.1263
3215277,14,0.3384,0.2631
3215490,80,0.3593,0.0905
3216217,85,0.4484,0.0897
3216406,24,0.3682,0.1953
3216430,33,0.5336,0.1357
3216523,5,0.5785,0.4328
3216549,5,0.7512,0.4095
3216640,64,0.2483,0.1198
3216668,63,0.2479,0.1192
3216742,1,1.0,1.0
3217025,8,0.5839,0.3319
3217522,20,0.6443,0.1919
3217692,3,0.6666,0.5714
3217777,163,0.3462,0.0616
3218182,12,0.7194,0.2465
3218774,39,0.3818,0.1456
3219433,5,0.6609,0.4223
3219448,43,0.3418,0.1427
3219754,1,1.0,1.0
3220864,34,0.3927,0.1607
3221111,15,0.4505,0.2473
3221808,37,0.3593,0.1526
3222397,8,0.5309,0.3334
3222656,2,0.7185,0.707
3222694,9,0.4621,0.3201
3223062,15,0.3631,0.2495
3223321,3,0.8315,0.5386
3223348,95,0.3748,0.0844
3223680,79,0.3032,0.1014
3223761,29,0.2967,0.1787
3223907,1,1.0,1.0
3223942,14,0.3982,0.2504
3223967,13,0.3584,0.2713
3224047,7,0.4577,0.3679
3224367,2,0.8834,0.676
3224685,29,0.2309,0.1817
3224732,37,0.587,0.1387
3225096,37,0.5371,0.1412
3225179,1,1.0,1.0
3225463,13,0.4663,0.26
3225543,119,0.3949,0.0787
3225783,29,0.3449,0.1749
3226062,35,0.2835,0.1613
3226435,59,0.5621,0.1083
3227052,88,0.3787,0.0898
3227165,41,0.6014,0.1277
3227626,78,0.3163,0.0998
3228370,54,0.7987,0.0847
3228448,17,0.4009,0.2276
3229184,18,0.6464,0.1917
3229694,2,0.7856,0.7022
3229925,8,0.7322,0.3153
3230178,27,0.2801,0.1872
3230521,9,0.5293,0.3173
3230702,35,0.4271,0.1561
3230703,18,0.3546,0.2222
3231283,2,0.7732,0.7037
3232297,22,0.3808,0.203
3232359,139,0.3562,0.0672
3232390,42,0.3979,0.1443
3232490,5,0.6099,0.4329
3232513,9,0.501,0.3135
3232558,73,0.4387,0.0885
3232979,36,0.3848,0.1527
3233117,30,0.4934,0.1657
3233493,1,1.0,1.0
3233514,72,0.4856,0.1001
3233558,10,0.6125,0.2944
3234025,2,0.8612,0.6847
3234733,33,0.5402,0.1415
3235533,37,0.2713,0.1567
3235666,34,0.5258,0.1532
3235700,25,0.4021,0.1852
3235798,38,0.3157,0.1483
3235915,82,0.2555,0.0981
3236177,61,0.3113,0.117
3236835,63,0.4871,0.1076
3237053,51,0.7518,0.0976
3237100,26,0.3742,0.1822
3237182,85,0.3057,0.0943
3237378,144,0.2943,0.0721
3237780,135,0.3166,0.0743
3237811,88,0.3771,0.0902
3237858,32,0.2746,0.1712
3237951,16,0.4263,0.238
3238273,3,0.6148,0.5753
3238784,24,0.5629,0.1805
3239194,7,0.4446,0.3763
3239928,61,0.298,0.1173
3239973,3,0.6599,0.5702
3240742,22,0.4637,0.2001
3241346,79,0.3226,0.1001
3241693,23,0.3841,0.1932
3241709,23,0.5609,0.1808
3241959,74,0.2814,0.1071
3242121,97,0.552,0.0783
3242138,1,1.0,1.0
3242222,2,0.7432,0.7061
3243058,53,0.5686,0.1061
3243475,16,0.3913,0.2426
3243607,21,0.3832,0.2084
3243679,15,0.4336,0.2413
3243700,33,0.2688,0.165
3244251,4,0.5309,0.4991
3244409,75,0.558,0.0963
3244475,78,0.3208,0.1005
3244493,25,0.805,0.1387
3245217,86,0.2763,0.1015
3245477,94,0.2359,0.0958
3245948,2,0.8074,0.6987
3246021,15,0.3618,0.2528
3246079,69,0.3899,0.1048
3247530,69,0.3531,0.1097
3247618,1,1.0,1.0
3247655,76,0.3403,0.1025
3247676,33,0.2729,0.1673
3247989,44,0.3854,0.1406
3248270,1,1.0,1.0
3248321,71,0.3525,0.1042
3248433,17,0.4585,0.2318
3248471,7,0.532,0.3632
3248746,34,0.3853,0.1584
3249136,60,0.4621,0.1072
3249204,4,0.6266,0.4737
3249223,15,0.4329,0.2477
3249318,9,0.5046,0.3149
3249393,28,0.364,0.1811
3250522,93,0.3994,0.0765
3251663,13,0.4389,0.2639
3251730,86,0.2725,0.0978
3251861,2,0.8703,0.6814
3252067,2,0.852,0.6878
3252701,9,0.4454,0.3232
3253338,20,0.3734,0.2072
3253760,3,0.6832,0.5719
3253966,7,0.5327,0.365
3254049,42,0.3442,0.1443
3254064,24,0.45,0.1862
3254368,57,0.4793,0.0854
3254527,26,0.506,0.1813
3255782,9,0.4911,0.3162
3255833,18,0.3555,0.2282
3255841,66,0.4693,0.0935
