user_id,n_groups
1167507,14.0
4734,9.0
2199071,15.0
1853330,11.0
2750208,12.0
798095,17.0
3082782,10.0
1260962,10.0
456508,12.0
2916301,10.0
2196756,14.0
291180,14.0
510398,13.0
1564717,10.0
796443,11.0
2783528,18.0
422253,10.0
2761596,14.0
615106,18.0
2633841,9.0
2434086,24.0
1312655,10.0
3009386,14.0
3116034,23.0
945608,12.0
602737,10.0
3341647,9.0
3637398,11.0
4248267,15.0
3622349,10.0
134083,12.0
1986588,10.0
76125,14.0
864948,13.0
4683347,11.0
1656150,23.0
1348247,21.0
1510652,9.0
1285030,20.0
93730,10.0
822348,15.0
1487725,29.0
1518677,10.0
884111,11.0
2008647,12.0
3371207,10.0
1550902,17.0
172889,12.0
1988417,16.0
3985759,10.0
2152221,9.0
2085198,8.0
373659,11.0
436517,18.0
1438019,10.0
1556888,10.0
379346,20.0
2503838,11.0
1209071,13.0
3548110,10.0
420679,13.0
757605,10.0
1241514,18.0
1315341,10.0
1518590,13.0
3673720,15.0
853375,11.0
597782,13.0
345897,10.0
406774,12.0
1496587,12.0
3226558,15.0
895949,15.0
683153,9.0
1768072,10.0
1150329,12.0
3570312,13.0
2669832,30.0
561034,21.0
871112,17.0
3847304,16.0
1219061,10.0
1285156,19.0
1398334,10.0
3092336,18.0
314592,15.0
1186760,24.0
2267767,13.0
1067216,11.0
1223004,15.0
2418977,10.0
75926,10.0
857578,12.0
2850402,10.0
1244186,16.0
4491324,13.0
316346,12.0
3275379,15.0
1327500,13.0
2084194,24.0
1187075,10.0
1473694,10.0
904280,14.0
1292608,14.0
429167,10.0
1305554,14.0
2485694,15.0
581729,19.0
291704,13.0
192158,11.0
1903416,9.0
28026,11.0
243365,9.0
193733,21.0
2388324,9.0
1639568,24.0
1757703,10.0
3329999,10.0
3493745,17.0
4328108,10.0
298997,11.0
1179272,12.0
749145,10.0
1026850,9.0
2371471,10.0
2951321,9.0
3990992,10.0
2149869,12.0
1399691,15.0
1949809,11.0
3451747,16.0
3118665,9.0
1114073,10.0
265881,12.0
673507,10.0
2126335,16.0
2351771,17.0
210954,10.0
2413565,10.0
3266986,16.0
2888661,14.0
1779725,11.0
1701019,12.0
955976,11.0
1283338,13.0
331080,15.0
4059797,10.0
305637,11.0
715112,15.0
1028676,13.0
501901,12.0
1655864,16.0
2142461,10.0
1451735,9.0
558211,19.0
34950,11.0
3716463,9.0
2662744,9.0
986631,13.0
1191471,16.0
879023,13.0
662425,10.0
353335,10.0
574102,17.0
331883,10.0
647875,13.0
1436908,15.0
2936684,11.0
397066,29.0
2104031,12.0
99654,9.0
2612427,20.0
523521,10.0
332190,10.0
2116747,10.0
1300457,15.0
132161,10.0
1281614,14.0
713777,23.0
2222647,13.0
201308,10.0
602567,17.0
707222,12.0
537190,11.0
849898,10.0
2891002,16.0
2634831,13.0
1392182,17.0
3141763,13.0
1091479,14.0
704125,24.0
954669,12.0
1205882,12.0
4799913,15.0
2147917,10.0
469352,12.0
287482,10.0
4666967,12.0
1081304,16.0
4122021,10.0
2110442,13.0
617804,15.0
3725345,32.0
3008579,18.0
216477,13.0
3153944,10.0
2024117,12.0
2519927,11.0
3514587,15.0
1599108,9.0
2552500,15.0
22549,12.0
1724758,10.0
1245819,18.0
1069126,16.0
3269881,11.0
855632,9.0
2014109,11.0
46524,9.0
2226465,21.0
1081063,18.0
862741,10.0
3103269,17.0
355667,27.0
4453660,9.0
1166216,14.0
691279,12.0
1006284,12.0
1517977,15.0
1476460,14.0
222539,9.0
331701,16.0
4387658,10.0
315932,15.0
1242429,15.0
2131298,12.0
3332327,12.0
403148,18.0
880974,10.0
2076696,11.0
2196347,14.0
2268920,11.0
263400,10.0
1804370,12.0
264175,10.0
2335149,11.0
1692055,10.0
3002296,22.0
3113310,10.0
4237172,29.0
397726,15.0
2853717,14.0
148962,15.0
110864,10.0
2324735,14.0
405929,11.0
1992321,14.0
1814915,13.0
2713440,11.0
1313038,11.0
3625252,30.0
2955676,9.0
3487404,11.0
3815496,19.0
724913,9.0
3498670,13.0
3128762,11.0
2209349,9.0
230685,11.0
356881,12.0
1055929,10.0
479429,10.0
1691817,11.0
1101895,12.0
820846,11.0
745671,13.0
2180115,10.0
1860650,11.0
508105,18.0
276746,12.0
581703,17.0
1452601,13.0
3487839,10.0
2173077,29.0
2023255,16.0
2300131,9.0
1302371,11.0
455014,11.0
3786135,11.0
195518,10.0
473313,17.0
774265,11.0
156718,10.0
2071157,15.0
2034916,10.0
328081,14.0
944699,17.0
2509734,19.0
2422317,13.0
316661,16.0
801149,15.0
4003520,11.0
364128,10.0
3430115,13.0
2768686,11.0
4208434,10.0
1332725,10.0
1080550,10.0
317742,10.0
1976837,12.0
3063329,18.0
327042,12.0
4337664,9.0
473010,18.0
3975211,17.0
4513856,11.0
420831,12.0
584730,11.0
4006947,16.0
2214203,12.0
1901951,19.0
376531,13.0
724500,23.0
548147,10.0
1996857,9.0
1379217,14.0
4114731,10.0
2246955,11.0
154420,11.0
2421867,16.0
897637,9.0
238796,11.0
1184681,11.0
1422660,18.0
230759,12.0
3427761,12.0
164681,11.0
1139818,14.0
3247969,12.0
2095160,23.0
2235555,10.0
331528,11.0
924366,14.0
1993860,11.0
970600,10.0
3027938,10.0
850636,25.0
689901,20.0
1176715,14.0
2468741,17.0
1074426,36.0
2782127,10.0
4759303,10.0
1713610,19.0
16095,11.0
4439539,10.0
260438,21.0
2013671,12.0
614014,14.0
1379564,17.0
595708,10.0
1281475,12.0
1104642,10.0
2122829,26.0
153327,9.0
328767,11.0
844511,11.0
2988292,10.0
3781304,10.0
1440510,11.0
4309820,14.0
1020139,11.0
237019,11.0
3095664,17.0
1933670,8.0
2285802,15.0
826431,15.0
3547603,9.0
247174,21.0
3568028,10.0
432844,11.0
485915,9.0
1342040,11.0
427112,12.0
2873280,11.0
1350799,12.0
4221027,10.0
2535742,10.0
3964334,16.0
3938672,10.0
1150911,16.0
780075,11.0
3857972,17.0
1555372,10.0
3351057,10.0
1512781,10.0
411104,23.0
1713339,13.0
1538572,11.0
1121810,26.0
1516062,12.0
398275,25.0
1679938,10.0
1759488,10.0
975449,10.0
2779822,10.0
198715,11.0
724051,11.0
1045386,11.0
3169325,10.0
2005370,10.0
3945456,12.0
1919604,31.0
3899492,10.0
801431,10.0
845388,10.0
433544,17.0
2385122,13.0
2192234,17.0
4708926,11.0
2277027,20.0
2937110,25.0
3641556,10.0
2065402,18.0
2090647,13.0
1247752,12.0
502725,12.0
2407572,9.0
854002,10.0
3421942,11.0
1545657,13.0
232062,11.0
2507922,14.0
2811173,19.0
330692,11.0
4006283,9.0
1031521,11.0
269398,11.0
1218028,16.0
2597108,15.0
237973,15.0
1347037,10.0
1259721,13.0
3170015,17.0
1164243,11.0
4158957,13.0
2054354,14.0
3166014,17.0
1249959,17.0
3100733,13.0
1984940,9.0
1804344,10.0
2803899,13.0
1422354,11.0
314552,9.0
1832068,13.0
682310,13.0
272618,15.0
3344035,13.0
432811,13.0
250472,16.0
387090,20.0
312915,9.0
286559,11.0
2311909,20.0
190515,10.0
2137034,9.0
887378,12.0
1176252,10.0
196423,10.0
2016189,16.0
3017165,14.0
1011330,14.0
380106,10.0
724790,10.0
390625,10.0
2250622,10.0
161739,9.0
682289,15.0
1983375,11.0
934683,16.0
1493938,9.0
391327,13.0
1548614,11.0
1919806,15.0
4231923,9.0
3622739,17.0
4192164,10.0
579221,10.0
3584836,11.0
1409688,10.0
1890665,10.0
1344011,10.0
443089,10.0
765236,9.0
1019082,11.0
1424390,12.0
218020,9.0
135086,9.0
626321,12.0
358774,15.0
2834611,16.0
33746,12.0
1212552,12.0
2113769,10.0
1659750,16.0
3798090,10.0
1580189,22.0
1819055,19.0
1248776,11.0
850400,45.0
143802,11.0
2664889,16.0
270108,13.0
1450935,10.0
3953832,14.0
1194016,22.0
1722352,11.0
515257,10.0
1494695,9.0
720457,20.0
17149,13.0
2581668,17.0
2359222,10.0
103474,12.0
311991,10.0
2224122,10.0
457526,11.0
2998984,10.0
1967346,13.0
1159859,12.0
777812,10.0
1388195,10.0
959870,15.0
2760671,12.0
1452509,12.0
747557,10.0
1216101,10.0
283261,10.0
2544524,11.0
392309,11.0
1152957,10.0
367334,14.0
551064,9.0
2071634,12.0
949612,19.0
3425928,12.0
3057928,14.0
3207377,16.0
2502336,11.0
3792600,10.0
3023333,10.0
1136158,10.0
167728,11.0
1823115,11.0
1974422,18.0
790082,13.0
915370,15.0
1724469,9.0
1888592,10.0
1502093,19.0
3291076,13.0
1250685,16.0
414008,15.0
3013585,10.0
651108,14.0
1402631,9.0
499547,10.0
773020,15.0
229925,13.0
2560264,9.0
1058376,9.0
6111,12.0
631216,9.0
755,22.0
587752,15.0
1921275,15.0
753856,10.0
302376,13.0
1260577,11.0
304559,10.0
351991,12.0
996326,16.0
2039948,10.0
165902,10.0
1171973,11.0
856294,12.0
380495,13.0
207295,11.0
4025292,10.0
835300,11.0
1416617,10.0
658410,20.0
434637,11.0
446044,18.0
352546,12.0
1619551,10.0
3636309,13.0
649979,24.0
830961,19.0
2666276,12.0
1846368,15.0
1584533,17.0
2359096,12.0
126076,12.0
3148994,11.0
2157769,10.0
1724977,16.0
2254479,9.0
3534569,17.0
1882352,24.0
1050554,15.0
4212438,11.0
1589432,10.0
2240043,14.0
3097772,14.0
3019473,26.0
1554339,13.0
1855310,12.0
1246319,12.0
838523,16.0
2356114,9.0
2433097,14.0
948975,11.0
1939123,10.0
164426,40.0
1029243,16.0
25049,13.0
1554676,11.0
1488825,10.0
1484828,18.0
1547563,12.0
3414085,17.0
3555118,11.0
309841,15.0
3138992,15.0
2382721,10.0
1637225,14.0
192067,9.0
192495,10.0
697345,16.0
524231,10.0
905516,10.0
274577,10.0
1904228,11.0
609797,10.0
162189,15.0
117197,14.0
1336812,10.0
507769,16.0
1841014,15.0
3103666,15.0
168024,11.0
1181342,12.0
1374237,10.0
2400940,11.0
2023321,10.0
878225,13.0
2513223,10.0
310122,18.0
1416840,10.0
432909,13.0
1775244,10.0
612899,15.0
3178524,9.0
1922090,14.0
4132793,13.0
1915023,13.0
2715269,10.0
2890451,10.0
3069739,10.0
643683,10.0
2609542,12.0
81078,16.0
4473550,19.0
3322491,11.0
3226394,13.0
3062126,10.0
443243,11.0
485011,12.0
4744770,13.0
970096,10.0
1795697,10.0
631108,38.0
349012,9.0
2341075,10.0
866441,12.0
119359,12.0
3640782,14.0
1357645,11.0
1740313,12.0
755204,12.0
1053415,10.0
1060630,14.0
3510281,18.0
2131885,9.0
631901,11.0
1599802,13.0
3180792,13.0
696075,9.0
2041542,12.0
2265045,12.0
3111730,11.0
1382849,11.0
4414193,10.0
4442506,10.0
2207788,14.0
4183717,9.0
2552223,14.0
2562380,11.0
512493,11.0
198944,10.0
968233,12.0
515684,11.0
696607,12.0
2116473,11.0
1610750,11.0
2155621,9.0
1189842,20.0
73331,9.0
3289448,13.0
1227081,18.0
2780923,10.0
464768,10.0
1448678,11.0
1750341,13.0
3632984,17.0
1330128,16.0
1870956,10.0
899982,10.0
3710290,11.0
835706,10.0
767997,14.0
1072553,14.0
1976687,11.0
392100,12.0
1992891,15.0
3726066,11.0
3090130,11.0
226141,10.0
1213914,13.0
259347,22.0
3881407,12.0
3221785,11.0
1984772,13.0
1848766,9.0
1901935,11.0
1129291,9.0
534114,16.0
1192175,12.0
981485,10.0
332955,16.0
1462150,11.0
593854,12.0
1111378,16.0
304298,10.0
335143,12.0
1391808,11.0
65398,10.0
1149823,12.0
3826850,13.0
956712,10.0
2413711,11.0
136649,34.0
1576449,11.0
1467011,10.0
2272624,12.0
740949,17.0
2557650,18.0
1269934,13.0
1955799,11.0
508791,33.0
336822,15.0
957046,12.0
3733117,12.0
205485,16.0
2735367,11.0
1102952,10.0
1002768,15.0
1646606,12.0
964123,11.0
1251633,10.0
4312729,12.0
1028693,10.0
2666456,15.0
569596,10.0
796066,16.0
2669533,24.0
1028941,10.0
2034114,10.0
3453906,9.0
868779,11.0
2489549,10.0
3479002,13.0
906081,11.0
2173053,10.0
710747,11.0
284521,12.0
99483,14.0
2983140,9.0
2304381,13.0
2663429,9.0
1725176,10.0
194076,10.0
317035,14.0
1124521,18.0
3234998,17.0
597960,13.0
3644558,12.0
3921677,12.0
1204507,22.0
1326004,12.0
1768716,10.0
184637,10.0
2823078,11.0
1085782,16.0
240949,9.0
217259,15.0
2655699,12.0
1915071,20.0
1284687,15.0
366283,11.0
810786,11.0
3282229,10.0
432742,13.0
114755,12.0
3476750,10.0
2885674,12.0
3105350,12.0
1256716,11.0
2942661,14.0
1515813,18.0
1201280,10.0
3645272,13.0
1319310,10.0
266127,10.0
486053,9.0
903172,23.0
393823,13.0
703861,11.0
2258689,15.0
716185,10.0
1862158,11.0
1419229,12.0
1378242,15.0
717254,23.0
116435,29.0
366959,10.0
2069014,9.0
1251869,14.0
218804,13.0
404739,9.0
2506306,9.0
3160942,16.0
587830,13.0
950584,16.0
405343,10.0
1384362,11.0
1979172,18.0
4155217,9.0
3116364,9.0
917926,10.0
3350474,31.0
278863,19.0
243222,12.0
656986,10.0
1545456,16.0
610932,11.0
2924582,13.0
996288,13.0
517051,9.0
367471,13.0
2047180,9.0
3895933,16.0
3218182,24.0
4330395,12.0
2050014,10.0
1264943,10.0
844362,12.0
2371027,11.0
3226900,9.0
1768987,10.0
4281451,15.0
1217525,10.0
271322,11.0
379764,15.0
120580,10.0
3996178,10.0
1253921,18.0
731760,9.0
117793,10.0
2794999,17.0
899846,10.0
2587906,10.0
2805602,10.0
745070,13.0
440888,13.0
1299689,19.0
1878958,16.0
1042654,16.0
490512,9.0
1175759,14.0
1132299,12.0
2361965,16.0
513598,10.0
1336270,12.0
438320,9.0
2758417,20.0
975319,9.0
1614225,13.0
339543,10.0
4064458,19.0
2091720,19.0
1860274,10.0
537878,12.0
1080405,15.0
1326694,17.0
3674100,8.0
1107823,10.0
784823,13.0
2610505,15.0
1514766,9.0
3006584,12.0
874051,11.0
788319,13.0
1531795,11.0
2081693,9.0
1511206,10.0
871300,9.0
1461862,23.0
685963,10.0
1276491,11.0
783308,12.0
419745,19.0
136219,13.0
1038596,12.0
2751371,15.0
2744324,10.0
1648550,10.0
578611,9.0
717722,14.0
3711668,9.0
320885,11.0
682371,10.0
1030606,10.0
300522,14.0
675935,12.0
2888390,10.0
1343373,16.0
44828,17.0
3204970,10.0
4465288,9.0
196743,10.0
1487988,19.0
449095,14.0
515473,15.0
1880094,14.0
1225224,10.0
4511778,15.0
3196283,11.0
1314584,11.0
635204,9.0
2413752,12.0
2184158,10.0
190622,15.0
93723,18.0
940962,11.0
2808495,14.0
692015,12.0
180347,13.0
1688325,13.0
40368,14.0
3575828,11.0
1132516,9.0
501719,15.0
617203,12.0
2080590,9.0
147818,13.0
591623,10.0
2656250,12.0
1747302,10.0
2822614,14.0
750147,11.0
681638,10.0
1071868,14.0
588407,11.0
1684893,10.0
1387444,10.0
1063124,12.0
383000,12.0
2721671,10.0
2035239,10.0
950880,11.0
1378260,14.0
1610743,17.0
2082368,11.0
147997,13.0
1448798,11.0
612117,13.0
1203761,10.0
2754653,13.0
1625598,14.0
4337398,11.0
923392,16.0
271718,22.0
1559092,9.0
3361765,10.0
1071676,12.0
871311,15.0
3781944,11.0
3017362,11.0
2343303,11.0
166449,13.0
1274405,13.0
2857444,11.0
4332816,9.0
720486,11.0
3642810,10.0
3401886,10.0
1641105,17.0
4438902,10.0
623642,33.0
730102,13.0
3140332,11.0
1198738,13.0
758697,13.0
1820701,22.0
2718245,18.0
4361695,11.0
3134505,13.0
1181172,10.0
1546584,9.0
2895568,24.0
3095393,11.0
1872723,10.0
99009,14.0
529891,17.0
2039099,11.0
1449470,9.0
3289479,11.0
1116298,15.0
366515,11.0
469376,13.0
949315,15.0
2642752,14.0
202334,13.0
1520380,14.0
1305990,12.0
4402053,14.0
1546978,11.0
912071,30.0
3726649,13.0
3428790,9.0
1328841,18.0
1711105,14.0
2796723,10.0
756116,14.0
352457,12.0
3284324,10.0
1465251,10.0
845572,18.0
1142750,15.0
2546358,16.0
3166139,10.0
659930,12.0
739328,10.0
346869,14.0
1666130,11.0
2013388,15.0
2558408,12.0
1309401,10.0
466216,11.0
996914,9.0
3711135,12.0
1381821,10.0
472941,14.0
678233,17.0
1206407,13.0
489472,12.0
16582,12.0
4010280,9.0
2154175,11.0
140285,25.0
3232390,16.0
3118427,13.0
527886,13.0
44175,17.0
3078552,9.0
2762865,16.0
1680444,10.0
788808,12.0
917802,13.0
753365,13.0
279189,10.0
2864278,9.0
828700,14.0
1652744,9.0
1896217,14.0
566965,13.0
1773670,13.0
2687139,14.0
157267,11.0
1818956,13.0
2685015,11.0
1338290,11.0
944371,12.0
1000632,11.0
1880919,10.0
2325305,10.0
1228495,10.0
1895760,14.0
944439,9.0
4712259,11.0
476931,14.0
3966367,9.0
3076582,9.0
318799,14.0
1380062,10.0
1448293,12.0
1607925,12.0
277241,12.0
1336311,19.0
3645993,14.0
1309885,10.0
670184,10.0
2293080,16.0
3979167,10.0
1457439,9.0
2463200,12.0
1177080,12.0
1249121,23.0
3176841,11.0
2454672,19.0
1552274,16.0
2018726,9.0
986778,9.0
2535773,9.0
2229797,14.0
3381478,11.0
933957,9.0
199051,13.0
24087,10.0
3207258,17.0
1616719,9.0
976161,16.0
73444,10.0
1767941,16.0
267098,16.0
4362984,9.0
366908,20.0
3273839,10.0
839266,15.0
1784070,12.0
3583039,9.0
1116956,15.0
1000338,20.0
3279314,11.0
132239,12.0
2076803,11.0
3802838,15.0
703941,12.0
159354,25.0
2164621,10.0
1917200,11.0
1379665,9.0
2001480,13.0
4381964,11.0
2348890,12.0
998723,20.0
4474150,9.0
300893,17.0
54603,11.0
4712054,22.0
531685,11.0
1933078,11.0
4363863,9.0
1756363,14.0
553422,17.0
3311480,10.0
2064364,9.0
3242187,17.0
158338,12.0
386031,11.0
1062044,12.0
2484293,11.0
3392001,13.0
494684,24.0
2274691,11.0
1351170,13.0
975115,12.0
734785,10.0
2100167,10.0
1131891,11.0
2270870,11.0
129581,12.0
685933,17.0
3690909,10.0
3379674,15.0
243143,20.0
2719803,11.0
2449788,11.0
3810716,14.0
1224213,10.0
1798805,10.0
1005277,11.0
1726413,12.0
393981,9.0
1972079,11.0
3568496,11.0
4744287,12.0
2581096,11.0
1273267,12.0
596511,13.0
1119527,12.0
1054707,10.0
728168,17.0
590511,12.0
1371221,14.0
2166291,12.0
1030310,11.0
2819831,12.0
1833840,11.0
3133501,14.0
3169856,11.0
1002301,13.0
145069,15.0
626340,11.0
2933276,16.0
902175,9.0
4243456,11.0
1533167,30.0
863848,10.0
1673571,11.0
659949,13.0
227003,13.0
537678,10.0
723816,11.0
3905533,12.0
1695254,10.0
2729897,11.0
4821104,12.0
3890860,11.0
420539,11.0
859700,19.0
1433411,10.0
2660521,10.0
4317671,10.0
435237,11.0
340245,13.0
959871,11.0
2962710,14.0
2053554,10.0
882477,11.0
2641723,11.0
3967896,24.0
1426235,11.0
3374911,9.0
2565009,10.0
3458821,13.0
713068,15.0
2359325,23.0
1244833,9.0
969877,22.0
1450741,9.0
1674517,11.0
400908,11.0
1134293,10.0
569328,16.0
1541538,12.0
616946,20.0
775972,10.0
3021408,12.0
996770,15.0
460492,11.0
1089158,20.0
2445939,9.0
2805739,10.0
363454,11.0
22947,14.0
234601,10.0
540084,10.0
1083025,11.0
949609,12.0
2860981,11.0
4543752,9.0
764376,16.0
2381599,11.0
4380551,13.0
892249,11.0
1018835,14.0
1181471,12.0
3465186,10.0
314467,10.0
1820339,19.0
185789,10.0
1844022,11.0
320173,10.0
773781,19.0
1762811,10.0
1857227,17.0
399291,18.0
379485,13.0
2113410,10.0
537953,10.0
1776664,11.0
742781,10.0
2183383,11.0
2112056,9.0
1699694,14.0
2483132,16.0
3596149,16.0
58200,11.0
512238,10.0
3577751,10.0
1536089,10.0
2349065,11.0
1985642,14.0
1157425,9.0
1930649,13.0
515137,16.0
1406297,14.0
1864666,10.0
476409,11.0
4194337,10.0
370790,22.0
4275647,10.0
3581974,13.0
246329,12.0
40882,9.0
2518480,10.0
508409,9.0
981738,11.0
1369352,9.0
856102,11.0
447010,12.0
4163947,12.0
2762515,9.0
231791,23.0
2153953,9.0
2004474,10.0
4141470,11.0
973603,9.0
560032,10.0
1496081,14.0
716228,14.0
461548,11.0
2395135,10.0
1124160,9.0
1474368,10.0
845330,13.0
252947,12.0
1659447,14.0
397620,14.0
4336363,10.0
255573,9.0
250493,11.0
2251528,12.0
2188233,18.0
1149208,11.0
348837,9.0
2694695,9.0
3499987,14.0
2112471,10.0
609636,11.0
3516790,10.0
1599484,12.0
3079060,11.0
2086325,9.0
2865519,12.0
1197364,15.0
1981483,12.0
2877721,12.0
1781412,15.0
1537068,15.0
1979714,12.0
2310153,10.0
4575916,10.0
940687,12.0
3153910,19.0
675440,10.0
2309027,10.0
38872,25.0
1427068,12.0
406720,11.0
2373568,10.0
2538071,11.0
147900,14.0
434306,12.0
2034036,14.0
596352,13.0
1549912,12.0
507454,10.0
3601828,18.0
3294092,15.0
1561419,16.0
1281357,25.0
1603237,10.0
2060315,18.0
4532442,11.0
1149146,10.0
1003931,12.0
1047269,10.0
1086805,12.0
1332170,20.0
3034571,9.0
1642670,19.0
1515245,10.0
1649098,13.0
2626034,12.0
1913617,14.0
88524,12.0
326761,12.0
446989,13.0
1156448,12.0
1314557,20.0
1945541,17.0
3366824,10.0
4204311,10.0
2478990,12.0
1441760,25.0
2174368,9.0
111364,13.0
407885,10.0
2925710,17.0
214626,10.0
447565,12.0
2442909,15.0
2077936,16.0
3989297,10.0
73910,14.0
340180,16.0
4294652,11.0
3047188,9.0
389056,9.0
302258,11.0
1371467,8.0
2970823,10.0
2374826,14.0
769138,12.0
1178832,14.0
3027946,19.0
935024,10.0
553356,10.0
331071,14.0
4349292,33.0
1866156,11.0
1668180,11.0
188587,10.0
2866212,14.0
935459,11.0
1312840,15.0
1191190,9.0
3001518,17.0
4703663,10.0
1747641,15.0
1397932,10.0
2387092,10.0
982746,19.0
4518567,10.0
2243347,11.0
492359,26.0
4222311,14.0
1425404,10.0
3335294,10.0
1053055,15.0
2748439,10.0
854559,10.0
177813,17.0
489034,13.0
609969,12.0
347886,11.0
3883171,10.0
1230590,12.0
642501,19.0
3850538,11.0
1764850,13.0
3144442,10.0
1332125,11.0
4143046,11.0
2686369,10.0
3592426,10.0
305874,9.0
3184276,10.0
1207273,24.0
4160645,20.0
374452,10.0
2662534,10.0
481243,15.0
218704,13.0
113389,11.0
3342602,11.0
3624443,17.0
915010,10.0
1185342,13.0
2028313,11.0
3269801,9.0
525598,12.0
1470558,13.0
945007,12.0
406279,18.0
162215,23.0
1840922,10.0
1586846,12.0
523107,19.0
588383,18.0
1538560,14.0
1204543,11.0
1700045,17.0
2486436,10.0
1329476,10.0
993091,10.0
3066941,10.0
362982,10.0
1508485,14.0
2476246,10.0
102537,12.0
4182309,10.0
2120575,11.0
1848018,10.0
662353,15.0
241833,13.0
226602,11.0
199527,16.0
576832,15.0
707239,12.0
1181774,21.0
228945,10.0
301159,13.0
2122711,12.0
2655046,17.0
449205,10.0
461290,18.0
557729,14.0
665819,16.0
2041586,11.0
578687,11.0
3988311,10.0
29737,10.0
88736,11.0
277722,10.0
1033649,14.0
2058706,11.0
2180934,10.0
3842021,13.0
184832,10.0
206497,15.0
4110009,9.0
883639,16.0
416425,22.0
1701591,10.0
596622,17.0
1732509,14.0
2277711,10.0
2117718,12.0
340083,15.0
894391,10.0
3232490,11.0
3094925,16.0
4195442,11.0
1387996,11.0
1616157,16.0
161245,9.0
287896,11.0
1381151,10.0
480303,11.0
1145675,16.0
1834915,13.0
518234,16.0
2554727,9.0
189553,16.0
2199154,14.0
608488,17.0
920534,13.0
4130280,15.0
2050904,11.0
253441,13.0
1208364,10.0
2380729,13.0
2526258,13.0
1088459,17.0
1508332,10.0
912848,15.0
2060405,11.0
814681,9.0
2071723,13.0
588549,12.0
2966124,10.0
1296002,9.0
3882954,10.0
3453538,19.0
339426,16.0
113984,11.0
209641,23.0
143678,17.0
4687629,9.0
861514,12.0
1459883,11.0
794794,11.0
522622,16.0
2954886,19.0
1895269,10.0
2665612,9.0
2390494,9.0
1891757,10.0
14445,11.0
1326965,12.0
1118009,11.0
1550972,17.0
1303318,15.0
810955,10.0
1424405,12.0
763933,10.0
3548555,10.0
516180,14.0
286511,19.0
1519836,22.0
2177881,9.0
1435864,10.0
1769530,13.0
1304546,10.0
3155338,13.0
431997,11.0
438823,12.0
825968,10.0
1007263,18.0
2723650,10.0
4466662,9.0
2209920,15.0
4689889,9.0
2955392,10.0
2524585,16.0
1822018,12.0
604203,10.0
966315,21.0
565638,12.0
269442,10.0
827298,10.0
3412923,10.0
20234,13.0
980604,31.0
571423,9.0
2984005,20.0
2045766,11.0
4748198,10.0
3097062,11.0
3084708,10.0
1467855,14.0
1065619,10.0
368160,9.0
389425,10.0
550530,10.0
2620556,17.0
1022881,11.0
365208,11.0
2517893,9.0
639285,9.0
1642017,12.0
1204773,15.0
1401602,10.0
1843610,15.0
1912725,10.0
3216549,12.0
374123,10.0
1864865,9.0
3193108,10.0
3076231,9.0
1118036,9.0
3582229,10.0
2867769,10.0
954336,12.0
1838032,10.0
1873160,13.0
3557069,16.0
1463079,10.0
1243266,17.0
400467,19.0
3952504,10.0
3710859,9.0
1529542,10.0
1153749,15.0
3471513,10.0
3513469,10.0
537274,11.0
1642985,12.0
210569,10.0
1427813,10.0
2773188,12.0
182548,17.0
1838089,10.0
602870,13.0
467850,13.0
3435102,11.0
3788017,9.0
500380,16.0
1678689,10.0
728991,10.0
767619,11.0
4506,10.0
3572819,10.0
1229370,13.0
1420544,10.0
608667,30.0
14240,11.0
2601549,11.0
1324744,17.0
3087544,10.0
1637388,10.0
1528528,14.0
1028580,10.0
3459732,10.0
2750412,9.0
2249145,10.0
3611433,13.0
3484713,13.0
306039,12.0
3487867,12.0
862927,16.0
1525083,12.0
4455212,8.0
518621,9.0
1245571,16.0
363308,12.0
3530658,14.0
1756485,9.0
3681108,16.0
1183283,14.0
461354,11.0
1588678,11.0
2523904,11.0
3134305,10.0
517012,11.0
2108161,10.0
4135882,11.0
3017901,11.0
1840793,15.0
1044551,10.0
4062237,12.0
3344313,12.0
3446081,11.0
1639956,10.0
988436,10.0
892241,11.0
3003202,12.0
2264145,13.0
3093988,9.0
432788,10.0
366911,11.0
2085814,12.0
2721902,10.0
163515,12.0
1448361,11.0
447849,10.0
2459451,14.0
923925,13.0
501364,9.0
1021345,10.0
1021723,13.0
484653,11.0
601511,9.0
2526809,26.0
2993422,13.0
428518,10.0
1636054,10.0
3721421,10.0
575806,20.0
1498173,11.0
1407152,11.0
1947250,9.0
353876,19.0
1147275,13.0
796622,15.0
1406126,10.0
815351,10.0
1123181,25.0
108159,10.0
3416094,11.0
2737871,10.0
1147555,11.0
2222928,12.0
2260044,11.0
3366201,13.0
271658,13.0
2557656,10.0
633548,9.0
1295635,11.0
2738657,15.0
2029944,10.0
982883,12.0
534681,10.0
1832838,10.0
1021708,9.0
2889859,10.0
778385,10.0
1239276,10.0
1310355,11.0
2995275,10.0
2128821,10.0
744511,10.0
548862,10.0
1415734,12.0
1754554,16.0
4037420,12.0
644135,11.0
920383,12.0
1393255,10.0
667971,20.0
4172213,9.0
1425709,10.0
2583496,9.0
570667,11.0
2400249,10.0
1593107,15.0
3786426,9.0
4605262,13.0
1336130,17.0
1729131,11.0
4110096,10.0
3025736,9.0
1068052,20.0
3348363,19.0
3590964,13.0
104434,16.0
1589521,9.0
1907667,12.0
1692587,10.0
1133081,10.0
72533,12.0
310876,12.0
1393110,17.0
1411397,11.0
1441080,10.0
467928,17.0
3005882,10.0
